date;datetime;cash_type;card;money;coffee_name
23/08/2024;10:11:55;card;ANON-0000-0000-0539;23,02;Americano
23/08/2024;10:39:12;card;ANON-0000-0000-0141;23,02;Cortado
23/08/2024;11:12:59;card;ANON-0000-0000-0540;32,82;Hot Chocolate
23/08/2024;13:24:55;card;ANON-0000-0000-0541;23,02;Americano
23/08/2024;15:28:53;card;ANON-0000-0000-0542;23,02;Americano
23/08/2024;19:48:03;card;ANON-0000-0000-0507;32,82;Latte
24/08/2024;08:13:42;card;ANON-0000-0000-0141;23,02;Cortado
24/08/2024;08:14:48;card;ANON-0000-0000-0141;23,02;Cortado
24/08/2024;08:44:12;card;ANON-0000-0000-0543;23,02;Cortado
24/08/2024;10:18:09;card;ANON-0000-0000-0544;18,12;Espresso
24/08/2024;10:18:52;card;ANON-0000-0000-0544;18,12;Espresso
24/08/2024;10:19:49;card;ANON-0000-0000-0544;23,02;Americano
25/08/2024;08:14:37;card;ANON-0000-0000-0141;23,02;Cortado
25/08/2024;08:26:28;card;ANON-0000-0000-0408;23,02;Americano
25/08/2024;08:27:36;card;ANON-0000-0000-0408;23,02;Americano
25/08/2024;09:24:22;card;ANON-0000-0000-0545;32,82;Cappuccino
25/08/2024;12:41:43;card;ANON-0000-0000-0546;32,82;Cappuccino
25/08/2024;14:53:03;card;ANON-0000-0000-0077;32,82;Latte
26/08/2024;08:11:47;card;ANON-0000-0000-0141;23,02;Cortado
26/08/2024;08:16:10;card;ANON-0000-0000-0408;23,02;Americano
26/08/2024;08:17:23;card;ANON-0000-0000-0408;23,02;Americano
26/08/2024;09:21:37;card;ANON-0000-0000-0097;27,92;Americano with Milk
26/08/2024;10:37:44;card;ANON-0000-0000-0547;32,82;Latte
26/08/2024;10:38:49;card;ANON-0000-0000-0548;32,82;Cappuccino
26/08/2024;12:45:13;card;ANON-0000-0000-0003;23,02;Americano
26/08/2024;12:46:24;card;ANON-0000-0000-0003;23,02;Americano
26/08/2024;18:53:28;card;ANON-0000-0000-0549;27,92;Americano with Milk
26/08/2024;18:54:31;card;ANON-0000-0000-0549;32,82;Latte
26/08/2024;22:55:40;card;ANON-0000-0000-0550;27,92;Americano with Milk
27/08/2024;10:04:05;card;ANON-0000-0000-0375;32,82;Latte
28/08/2024;12:08:19;card;ANON-0000-0000-0551;27,92;Americano with Milk
28/08/2024;12:10:04;card;ANON-0000-0000-0551;32,82;Cappuccino
28/08/2024;12:35:07;card;ANON-0000-0000-0375;23,02;Americano
28/08/2024;13:48:35;card;ANON-0000-0000-0552;27,92;Americano with Milk
29/08/2024;07:29:30;card;ANON-0000-0000-0553;23,02;Americano
30/08/2024;17:13:30;card;ANON-0000-0000-0554;32,82;Latte
30/08/2024;17:14:33;card;ANON-0000-0000-0554;27,92;Americano with Milk
30/08/2024;17:15:35;card;ANON-0000-0000-0554;27,92;Americano with Milk
31/08/2024;09:08:32;card;ANON-0000-0000-0371;23,02;Cortado
31/08/2024;10:02:08;card;ANON-0000-0000-0555;27,92;Americano with Milk
31/08/2024;10:22:27;card;ANON-0000-0000-0556;18,12;Espresso
31/08/2024;11:29:55;card;ANON-0000-0000-0557;27,92;Americano with Milk
31/08/2024;11:33:40;card;ANON-0000-0000-0141;23,02;Cortado
31/08/2024;11:34:33;card;ANON-0000-0000-0141;23,02;Cortado
01/09/2024;09:34:15;card;ANON-0000-0000-0141;23,02;Cortado
01/09/2024;12:11:25;card;ANON-0000-0000-0558;32,82;Cappuccino
01/09/2024;12:30:09;card;ANON-0000-0000-0181;27,92;Americano with Milk
01/09/2024;12:32:22;card;ANON-0000-0000-0181;23,02;Americano
01/09/2024;12:50:17;card;ANON-0000-0000-0559;27,92;Americano with Milk
01/09/2024;13:57:34;card;ANON-0000-0000-0560;32,82;Latte
01/09/2024;14:44:04;card;ANON-0000-0000-0385;27,92;Americano with Milk
01/09/2024;17:20:46;card;ANON-0000-0000-0561;32,82;Latte
01/09/2024;17:23:14;card;ANON-0000-0000-0562;32,82;Latte
01/09/2024;17:24:50;card;ANON-0000-0000-0563;32,82;Latte
02/09/2024;08:24:40;card;ANON-0000-0000-0425;32,82;Latte
02/09/2024;08:50:18;card;ANON-0000-0000-0564;27,92;Americano with Milk
02/09/2024;08:51:33;card;ANON-0000-0000-0565;32,82;Latte
02/09/2024;14:58:47;card;ANON-0000-0000-0566;27,92;Americano with Milk
02/09/2024;20:09:44;card;ANON-0000-0000-0567;32,82;Cappuccino
02/09/2024;20:11:18;card;ANON-0000-0000-0179;32,82;Cocoa
02/09/2024;20:52:32;card;ANON-0000-0000-0568;23,02;Americano
02/09/2024;20:53:29;card;ANON-0000-0000-0568;23,02;Americano
03/09/2024;08:22:15;card;ANON-0000-0000-0569;32,82;Cocoa
03/09/2024;08:28:12;card;ANON-0000-0000-0168;32,82;Cappuccino
03/09/2024;08:41:12;card;ANON-0000-0000-0570;32,82;Latte
03/09/2024;09:03:12;card;ANON-0000-0000-0571;27,92;Americano with Milk
03/09/2024;09:04:12;card;ANON-0000-0000-0571;32,82;Cappuccino
03/09/2024;09:12:48;card;ANON-0000-0000-0572;32,82;Cocoa
03/09/2024;09:13:34;card;ANON-0000-0000-0572;32,82;Cocoa
03/09/2024;09:17:02;card;ANON-0000-0000-0385;27,92;Americano with Milk
03/09/2024;09:20:17;card;ANON-0000-0000-0573;27,92;Americano with Milk
03/09/2024;09:37:52;card;ANON-0000-0000-0574;32,82;Latte
03/09/2024;09:38:56;card;ANON-0000-0000-0575;32,82;Cocoa
03/09/2024;12:56:53;card;ANON-0000-0000-0576;23,02;Cortado
03/09/2024;14:14:52;card;ANON-0000-0000-0333;27,92;Americano with Milk
03/09/2024;14:16:17;card;ANON-0000-0000-0333;27,92;Americano with Milk
03/09/2024;18:48:35;card;ANON-0000-0000-0333;27,92;Americano with Milk
03/09/2024;19:11:12;card;ANON-0000-0000-0467;32,82;Latte
03/09/2024;19:17:14;card;ANON-0000-0000-0467;27,92;Americano with Milk
04/09/2024;11:11:22;card;ANON-0000-0000-0577;27,92;Americano with Milk
04/09/2024;11:33:37;card;ANON-0000-0000-0510;32,82;Latte
04/09/2024;11:48:04;card;ANON-0000-0000-0019;23,02;Americano
04/09/2024;11:55:34;card;ANON-0000-0000-0578;27,92;Americano with Milk
04/09/2024;12:53:31;card;ANON-0000-0000-0565;32,82;Latte
04/09/2024;13:03:51;card;ANON-0000-0000-0579;32,82;Latte
04/09/2024;13:05:16;card;ANON-0000-0000-0579;27,92;Americano with Milk
04/09/2024;18:03:47;card;ANON-0000-0000-0580;32,82;Cappuccino
04/09/2024;19:41:42;card;ANON-0000-0000-0097;27,92;Americano with Milk
04/09/2024;21:19:36;card;ANON-0000-0000-0494;32,82;Latte
05/09/2024;09:31:17;card;ANON-0000-0000-0385;27,92;Americano with Milk
05/09/2024;10:28:56;card;ANON-0000-0000-0581;27,92;Americano with Milk
05/09/2024;11:06:31;card;ANON-0000-0000-0019;23,02;Americano
05/09/2024;14:00:28;card;ANON-0000-0000-0582;32,82;Latte
05/09/2024;15:25:12;card;ANON-0000-0000-0583;32,82;Latte
05/09/2024;16:38:50;card;ANON-0000-0000-0584;23,02;Americano
05/09/2024;16:40:00;card;ANON-0000-0000-0585;27,92;Americano with Milk
05/09/2024;17:04:29;card;ANON-0000-0000-0586;32,82;Cappuccino
05/09/2024;17:05:32;card;ANON-0000-0000-0586;32,82;Cappuccino
05/09/2024;20:30:15;card;ANON-0000-0000-0587;32,82;Cappuccino
05/09/2024;20:54:24;card;ANON-0000-0000-0588;23,02;Americano
05/09/2024;20:55:31;card;ANON-0000-0000-0588;32,82;Cappuccino
05/09/2024;21:26:29;card;ANON-0000-0000-0040;27,92;Americano with Milk
05/09/2024;21:27:30;card;ANON-0000-0000-0040;27,92;Americano with Milk
06/09/2024;08:25:34;card;ANON-0000-0000-0582;32,82;Cappuccino
06/09/2024;08:34:47;card;ANON-0000-0000-0425;32,82;Latte
06/09/2024;08:54:42;card;ANON-0000-0000-0589;23,02;Americano
06/09/2024;09:50:40;card;ANON-0000-0000-0590;18,12;Espresso
06/09/2024;09:51:52;card;ANON-0000-0000-0590;32,82;Latte
06/09/2024;10:30:06;card;ANON-0000-0000-0591;32,82;Hot Chocolate
06/09/2024;11:23:25;card;ANON-0000-0000-0095;18,12;Espresso
06/09/2024;11:24:29;card;ANON-0000-0000-0467;18,12;Espresso
06/09/2024;20:00:12;card;ANON-0000-0000-0283;32,82;Latte
06/09/2024;21:09:31;card;ANON-0000-0000-0507;32,82;Latte
07/09/2024;08:48:57;card;ANON-0000-0000-0592;32,82;Latte
07/09/2024;09:52:03;card;ANON-0000-0000-0543;23,02;Cortado
07/09/2024;09:53:04;card;ANON-0000-0000-0543;23,02;Cortado
07/09/2024;09:54:42;card;ANON-0000-0000-0593;23,02;Cortado
07/09/2024;09:57:48;card;ANON-0000-0000-0276;27,92;Americano with Milk
07/09/2024;09:59:02;card;ANON-0000-0000-0276;27,92;Americano with Milk
07/09/2024;10:00:20;card;ANON-0000-0000-0141;23,02;Cortado
07/09/2024;10:22:45;card;ANON-0000-0000-0594;23,02;Americano
07/09/2024;10:37:52;card;ANON-0000-0000-0595;18,12;Espresso
07/09/2024;10:40:13;card;ANON-0000-0000-0595;18,12;Espresso
07/09/2024;10:53:32;card;ANON-0000-0000-0596;32,82;Latte
07/09/2024;11:18:57;card;ANON-0000-0000-0012;27,92;Americano with Milk
07/09/2024;11:20:00;card;ANON-0000-0000-0019;23,02;Americano
07/09/2024;11:20:57;card;ANON-0000-0000-0012;18,12;Espresso
07/09/2024;15:55:09;card;ANON-0000-0000-0597;32,82;Latte
07/09/2024;16:20:01;card;ANON-0000-0000-0019;23,02;Americano
07/09/2024;16:20:59;card;ANON-0000-0000-0012;18,12;Espresso
07/09/2024;19:35:05;card;ANON-0000-0000-0283;32,82;Cocoa
07/09/2024;19:36:05;card;ANON-0000-0000-0283;32,82;Latte
07/09/2024;19:37:16;card;ANON-0000-0000-0283;32,82;Latte
07/09/2024;20:13:52;card;ANON-0000-0000-0598;32,82;Latte
07/09/2024;20:14:59;card;ANON-0000-0000-0598;32,82;Latte
08/09/2024;08:15:41;card;ANON-0000-0000-0141;23,02;Cortado
08/09/2024;09:18:17;card;ANON-0000-0000-0543;23,02;Cortado
08/09/2024;09:19:12;card;ANON-0000-0000-0543;23,02;Cortado
08/09/2024;10:05:56;card;ANON-0000-0000-0543;23,02;Cortado
08/09/2024;12:43:28;card;ANON-0000-0000-0486;23,02;Cortado
08/09/2024;20:13:33;card;ANON-0000-0000-0347;23,02;Americano
09/09/2024;07:51:14;card;ANON-0000-0000-0599;32,82;Latte
09/09/2024;07:53:52;card;ANON-0000-0000-0582;32,82;Cappuccino
09/09/2024;07:55:22;card;ANON-0000-0000-0599;27,92;Americano with Milk
09/09/2024;07:56:38;card;ANON-0000-0000-0570;32,82;Latte
09/09/2024;09:49:51;card;ANON-0000-0000-0583;32,82;Latte
09/09/2024;09:50:52;card;ANON-0000-0000-0583;32,82;Hot Chocolate
09/09/2024;09:59:11;card;ANON-0000-0000-0494;32,82;Latte
09/09/2024;11:11:36;card;ANON-0000-0000-0600;27,92;Americano with Milk
09/09/2024;11:12:51;card;ANON-0000-0000-0601;27,92;Americano with Milk
09/09/2024;11:29:49;card;ANON-0000-0000-0602;32,82;Latte
09/09/2024;12:07:00;card;ANON-0000-0000-0603;18,12;Espresso
09/09/2024;15:12:14;card;ANON-0000-0000-0604;32,82;Latte
09/09/2024;15:13:25;card;ANON-0000-0000-0604;23,02;Americano
09/09/2024;17:24:10;card;ANON-0000-0000-0605;32,82;Latte
09/09/2024;18:13:46;card;ANON-0000-0000-0507;32,82;Latte
09/09/2024;20:07:36;card;ANON-0000-0000-0268;32,82;Cappuccino
09/09/2024;20:13:44;card;ANON-0000-0000-0606;32,82;Latte
10/09/2024;08:12:02;card;ANON-0000-0000-0607;32,82;Hot Chocolate
10/09/2024;09:32:47;card;ANON-0000-0000-0608;32,82;Cappuccino
10/09/2024;15:21:54;card;ANON-0000-0000-0543;23,02;Cortado
10/09/2024;15:23:06;card;ANON-0000-0000-0543;23,02;Cortado
10/09/2024;18:43:42;card;ANON-0000-0000-0609;32,82;Cappuccino
10/09/2024;18:45:23;card;ANON-0000-0000-0610;27,92;Americano with Milk
10/09/2024;19:02:43;card;ANON-0000-0000-0611;32,82;Latte
10/09/2024;19:03:53;card;ANON-0000-0000-0611;32,82;Latte
10/09/2024;21:29:35;card;ANON-0000-0000-0012;27,92;Americano with Milk
10/09/2024;21:30:27;card;ANON-0000-0000-0012;23,02;Americano
11/09/2024;08:47:22;card;ANON-0000-0000-0612;32,82;Latte
11/09/2024;09:28:47;card;ANON-0000-0000-0097;27,92;Americano with Milk
11/09/2024;10:52:09;card;ANON-0000-0000-0613;32,82;Latte
11/09/2024;19:53:13;card;ANON-0000-0000-0614;32,82;Cappuccino
11/09/2024;20:13:15;card;ANON-0000-0000-0531;27,92;Americano with Milk
11/09/2024;20:14:19;card;ANON-0000-0000-0531;32,82;Latte
11/09/2024;20:15:19;card;ANON-0000-0000-0531;32,82;Latte
11/09/2024;21:01:34;card;ANON-0000-0000-0584;23,02;Cortado
12/09/2024;10:57:26;card;ANON-0000-0000-0347;18,12;Espresso
12/09/2024;10:58:20;card;ANON-0000-0000-0347;27,92;Americano with Milk
12/09/2024;11:27:36;card;ANON-0000-0000-0615;27,92;Americano with Milk
12/09/2024;12:08:22;card;ANON-0000-0000-0565;32,82;Cappuccino
12/09/2024;12:31:07;card;ANON-0000-0000-0616;23,02;Cortado
12/09/2024;12:32:23;card;ANON-0000-0000-0616;23,02;Cortado
12/09/2024;12:37:20;card;ANON-0000-0000-0141;23,02;Cortado
12/09/2024;12:38:10;card;ANON-0000-0000-0141;23,02;Cortado
12/09/2024;17:01:25;card;ANON-0000-0000-0617;32,82;Latte
12/09/2024;21:09:10;card;ANON-0000-0000-0618;23,02;Americano
12/09/2024;21:10:21;card;ANON-0000-0000-0618;32,82;Cappuccino
12/09/2024;21:13:17;card;ANON-0000-0000-0319;23,02;Cortado
13/09/2024;07:56:54;card;ANON-0000-0000-0570;32,82;Latte
13/09/2024;08:41:03;card;ANON-0000-0000-0425;32,82;Latte
13/09/2024;08:54:16;card;ANON-0000-0000-0375;32,82;Latte
13/09/2024;09:51:19;card;ANON-0000-0000-0619;32,82;Latte
13/09/2024;15:38:19;card;ANON-0000-0000-0242;27,92;Americano with Milk
13/09/2024;15:50:54;card;ANON-0000-0000-0552;27,92;Americano with Milk
14/09/2024;16:29:19;card;ANON-0000-0000-0543;32,82;Cappuccino
14/09/2024;16:30:17;card;ANON-0000-0000-0543;32,82;Cappuccino
15/09/2024;08:42:41;card;ANON-0000-0000-0347;18,12;Espresso
15/09/2024;09:49:39;card;ANON-0000-0000-0620;27,92;Americano with Milk
15/09/2024;13:49:37;card;ANON-0000-0000-0304;23,02;Americano
15/09/2024;14:36:19;card;ANON-0000-0000-0141;23,02;Cortado
15/09/2024;14:37:21;card;ANON-0000-0000-0141;23,02;Cortado
15/09/2024;14:53:19;card;ANON-0000-0000-0543;32,82;Cappuccino
16/09/2024;13:32:23;card;ANON-0000-0000-0621;32,82;Latte
16/09/2024;13:33:37;card;ANON-0000-0000-0584;27,92;Americano with Milk
16/09/2024;15:23:19;card;ANON-0000-0000-0621;32,82;Latte
16/09/2024;17:16:06;card;ANON-0000-0000-0622;27,92;Americano with Milk
16/09/2024;17:18:03;card;ANON-0000-0000-0623;32,82;Latte
16/09/2024;18:54:45;card;ANON-0000-0000-0624;32,82;Latte
16/09/2024;18:56:05;card;ANON-0000-0000-0625;32,82;Latte
16/09/2024;21:10:19;card;ANON-0000-0000-0626;27,92;Americano with Milk
16/09/2024;21:11:32;card;ANON-0000-0000-0626;32,82;Latte
16/09/2024;21:37:47;card;ANON-0000-0000-0287;27,92;Americano with Milk
16/09/2024;21:38:49;card;ANON-0000-0000-0097;27,92;Americano with Milk
17/09/2024;07:54:58;card;ANON-0000-0000-0627;23,02;Cortado
17/09/2024;08:09:01;card;ANON-0000-0000-0621;32,82;Latte
17/09/2024;08:37:38;card;ANON-0000-0000-0276;27,92;Americano with Milk
17/09/2024;08:42:31;card;ANON-0000-0000-0141;23,02;Cortado
17/09/2024;09:10:04;card;ANON-0000-0000-0554;32,82;Cappuccino
17/09/2024;09:11:08;card;ANON-0000-0000-0554;27,92;Americano with Milk
17/09/2024;09:34:57;card;ANON-0000-0000-0620;27,92;Americano with Milk
17/09/2024;12:38:34;card;ANON-0000-0000-0628;18,12;Espresso
17/09/2024;12:39:34;card;ANON-0000-0000-0628;27,92;Americano with Milk
17/09/2024;12:44:15;card;ANON-0000-0000-0629;32,82;Latte
17/09/2024;13:54:23;card;ANON-0000-0000-0554;27,92;Americano with Milk
17/09/2024;13:55:31;card;ANON-0000-0000-0630;23,02;Cortado
17/09/2024;16:29:37;card;ANON-0000-0000-0554;32,82;Cappuccino
17/09/2024;16:31:01;card;ANON-0000-0000-0630;32,82;Latte
17/09/2024;18:54:24;card;ANON-0000-0000-0631;32,82;Hot Chocolate
17/09/2024;19:00:46;card;ANON-0000-0000-0632;27,92;Americano with Milk
17/09/2024;19:03:53;card;ANON-0000-0000-0633;27,92;Americano with Milk
17/09/2024;19:12:48;card;ANON-0000-0000-0634;32,82;Latte
17/09/2024;19:14:00;card;ANON-0000-0000-0634;27,92;Americano with Milk
17/09/2024;19:15:00;card;ANON-0000-0000-0634;27,92;Americano with Milk
17/09/2024;19:31:57;card;ANON-0000-0000-0635;27,92;Americano with Milk
17/09/2024;22:19:36;card;ANON-0000-0000-0636;32,82;Hot Chocolate
17/09/2024;22:20:19;card;ANON-0000-0000-0637;32,82;Hot Chocolate
18/09/2024;14:29:49;card;ANON-0000-0000-0638;32,82;Latte
18/09/2024;17:34:20;card;ANON-0000-0000-0639;32,82;Latte
18/09/2024;21:15:39;card;ANON-0000-0000-0040;27,92;Americano with Milk
18/09/2024;21:18:22;card;ANON-0000-0000-0040;27,92;Americano with Milk
19/09/2024;08:17:19;card;ANON-0000-0000-0276;27,92;Americano with Milk
19/09/2024;08:30:29;card;ANON-0000-0000-0627;23,02;Cortado
19/09/2024;10:01:31;card;ANON-0000-0000-0494;32,82;Latte
19/09/2024;12:59:34;card;ANON-0000-0000-0004;23,02;Americano
19/09/2024;13:00:34;card;ANON-0000-0000-0004;27,92;Americano with Milk
19/09/2024;13:45:42;card;ANON-0000-0000-0640;23,02;Cortado
20/09/2024;08:34:57;card;ANON-0000-0000-0276;27,92;Americano with Milk
20/09/2024;09:46:15;card;ANON-0000-0000-0641;27,92;Americano with Milk
20/09/2024;13:39:55;card;ANON-0000-0000-0333;27,92;Americano with Milk
20/09/2024;16:03:30;card;ANON-0000-0000-0642;32,82;Latte
20/09/2024;20:39:23;card;ANON-0000-0000-0643;23,02;Americano
20/09/2024;21:31:37;card;ANON-0000-0000-0287;27,92;Americano with Milk
20/09/2024;21:32:43;card;ANON-0000-0000-0287;27,92;Americano with Milk
21/09/2024;11:01:15;card;ANON-0000-0000-0644;32,82;Latte
21/09/2024;11:02:14;card;ANON-0000-0000-0644;32,82;Cocoa
21/09/2024;11:37:47;card;ANON-0000-0000-0543;23,02;Cortado
21/09/2024;11:38:45;card;ANON-0000-0000-0543;23,02;Cortado
21/09/2024;15:10:09;card;ANON-0000-0000-0645;32,82;Cappuccino
21/09/2024;15:36:14;card;ANON-0000-0000-0646;32,82;Latte
21/09/2024;18:16:29;card;ANON-0000-0000-0507;32,82;Latte
21/09/2024;18:17:31;card;ANON-0000-0000-0507;32,82;Latte
21/09/2024;20:29:43;card;ANON-0000-0000-0040;23,02;Americano
21/09/2024;20:30:39;card;ANON-0000-0000-0040;23,02;Americano
21/09/2024;20:33:58;card;ANON-0000-0000-0602;32,82;Latte
21/09/2024;20:35:30;card;ANON-0000-0000-0602;32,82;Latte
21/09/2024;22:18:46;card;ANON-0000-0000-0647;27,92;Americano with Milk
21/09/2024;22:19:50;card;ANON-0000-0000-0647;23,02;Americano
21/09/2024;22:20:48;card;ANON-0000-0000-0647;23,02;Americano
22/09/2024;08:32:54;card;ANON-0000-0000-0648;23,02;Americano
22/09/2024;10:12:10;card;ANON-0000-0000-0649;27,92;Americano with Milk
22/09/2024;10:13:09;card;ANON-0000-0000-0649;32,82;Latte
22/09/2024;11:06:26;card;ANON-0000-0000-0650;23,02;Cortado
22/09/2024;11:07:36;card;ANON-0000-0000-0650;23,02;Cortado
22/09/2024;11:52:00;card;ANON-0000-0000-0651;27,92;Americano with Milk
22/09/2024;11:55:13;card;ANON-0000-0000-0099;23,02;Americano
22/09/2024;12:07:21;card;ANON-0000-0000-0276;27,92;Americano with Milk
22/09/2024;13:28:15;card;ANON-0000-0000-0333;27,92;Americano with Milk
22/09/2024;13:29:36;card;ANON-0000-0000-0333;27,92;Americano with Milk
22/09/2024;13:33:35;card;ANON-0000-0000-0510;27,92;Americano with Milk
22/09/2024;15:34:10;card;ANON-0000-0000-0652;32,82;Latte
22/09/2024;15:35:24;card;ANON-0000-0000-0652;27,92;Americano with Milk
22/09/2024;16:25:03;card;ANON-0000-0000-0653;32,82;Cocoa
22/09/2024;20:19:10;card;ANON-0000-0000-0654;32,82;Latte
22/09/2024;20:20:36;card;ANON-0000-0000-0654;32,82;Cappuccino
22/09/2024;20:46:26;card;ANON-0000-0000-0455;27,92;Americano with Milk
22/09/2024;20:47:35;card;ANON-0000-0000-0455;27,92;Americano with Milk
22/09/2024;21:07:05;card;ANON-0000-0000-0655;27,92;Americano with Milk
22/09/2024;21:08:15;card;ANON-0000-0000-0655;27,92;Americano with Milk
22/09/2024;21:54:04;card;ANON-0000-0000-0637;32,82;Hot Chocolate
22/09/2024;21:54:54;card;ANON-0000-0000-0637;32,82;Hot Chocolate
22/09/2024;22:37:02;card;ANON-0000-0000-0656;23,02;Americano
22/09/2024;22:37:58;card;ANON-0000-0000-0657;27,92;Americano with Milk
23/09/2024;09:03:37;card;ANON-0000-0000-0276;27,92;Americano with Milk
23/09/2024;10:04:17;card;ANON-0000-0000-0141;23,02;Cortado
23/09/2024;12:11:04;card;ANON-0000-0000-0584;23,02;Americano
23/09/2024;14:08:52;card;ANON-0000-0000-0573;27,92;Americano with Milk
23/09/2024;17:27:48;card;ANON-0000-0000-0658;32,82;Cappuccino
23/09/2024;18:48:30;card;ANON-0000-0000-0659;23,02;Americano
23/09/2024;19:47:22;card;ANON-0000-0000-0507;32,82;Latte
23/09/2024;20:09:46;card;ANON-0000-0000-0206;32,82;Cappuccino
23/09/2024;22:13:31;card;ANON-0000-0000-0641;27,92;Americano with Milk
23/09/2024;22:15:15;card;ANON-0000-0000-0641;27,92;Americano with Milk
24/09/2024;08:33:33;card;ANON-0000-0000-0276;27,92;Americano with Milk
24/09/2024;12:23:57;card;ANON-0000-0000-0634;32,82;Latte
24/09/2024;12:24:55;card;ANON-0000-0000-0634;32,82;Latte
24/09/2024;12:46:44;card;ANON-0000-0000-0660;32,82;Latte
24/09/2024;12:47:49;card;ANON-0000-0000-0660;32,82;Latte
24/09/2024;14:11:39;card;ANON-0000-0000-0661;32,82;Latte
24/09/2024;14:31:29;card;ANON-0000-0000-0662;23,02;Cortado
24/09/2024;15:37:24;card;ANON-0000-0000-0510;32,82;Cappuccino
24/09/2024;16:38:48;card;ANON-0000-0000-0583;32,82;Latte
24/09/2024;18:43:03;card;ANON-0000-0000-0408;23,02;Americano
24/09/2024;18:43:54;card;ANON-0000-0000-0408;23,02;Americano
24/09/2024;20:15:50;card;ANON-0000-0000-0663;32,82;Hot Chocolate
24/09/2024;21:05:14;card;ANON-0000-0000-0631;32,82;Latte
24/09/2024;21:06:32;card;ANON-0000-0000-0531;27,92;Americano with Milk
24/09/2024;21:07:35;card;ANON-0000-0000-0531;27,92;Americano with Milk
25/09/2024;07:51:21;card;ANON-0000-0000-0664;32,82;Cappuccino
25/09/2024;11:35:33;card;ANON-0000-0000-0141;23,02;Cortado
25/09/2024;11:51:15;card;ANON-0000-0000-0665;27,92;Americano with Milk
25/09/2024;11:52:53;card;ANON-0000-0000-0665;32,82;Latte
25/09/2024;13:54:51;card;ANON-0000-0000-0666;27,92;Americano with Milk
25/09/2024;13:55:59;card;ANON-0000-0000-0666;27,92;Americano with Milk
25/09/2024;17:36:37;card;ANON-0000-0000-0667;27,92;Americano with Milk
25/09/2024;17:37:32;card;ANON-0000-0000-0667;27,92;Americano with Milk
25/09/2024;21:34:41;card;ANON-0000-0000-0668;23,02;Americano
25/09/2024;22:18:52;card;ANON-0000-0000-0475;27,92;Americano with Milk
26/09/2024;08:43:35;card;ANON-0000-0000-0570;32,82;Latte
26/09/2024;10:37:06;card;ANON-0000-0000-0333;27,92;Americano with Milk
26/09/2024;10:55:52;card;ANON-0000-0000-0669;18,12;Espresso
26/09/2024;11:34:49;card;ANON-0000-0000-0670;32,82;Cappuccino
26/09/2024;12:48:01;card;ANON-0000-0000-0671;32,82;Latte
26/09/2024;18:21:56;card;ANON-0000-0000-0672;32,82;Latte
26/09/2024;22:45:15;card;ANON-0000-0000-0673;32,82;Latte
26/09/2024;22:46:18;card;ANON-0000-0000-0673;23,02;Cortado
26/09/2024;22:47:25;card;ANON-0000-0000-0472;27,92;Americano with Milk
27/09/2024;09:29:46;card;ANON-0000-0000-0276;27,92;Americano with Milk
27/09/2024;09:33:44;card;ANON-0000-0000-0141;23,02;Cortado
27/09/2024;09:41:05;card;ANON-0000-0000-0674;32,82;Cappuccino
